---------------------------------------------------------------------------------------------

STARTING DOWNLOAD OF MERCATOR FORECAST
---------------------------------------------------------------------------------------------
exit
exit
exit
exit
exit
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2020-06-01
date_max=2020-06-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2020-06.nc   
log_level=20 
2022-11-07 16:48:22.056 [ INFO] Asynchronous mode set
2022-11-07 16:48:22.057 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:48:27.092 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 16:48:34.898 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:48:49.344 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:48:59.355 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:11.832 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:49:21.843 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:35.283 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:49:45.293 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:59.753 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:09.764 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:50:23.202 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:33.212 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:50:47.879 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:57.889 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:51:12.114 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:51:22.118 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:51:40.644 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:51:50.654 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:52:10.584 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:52:20.595 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:52:38.738 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:52:48.748 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:53:06.898 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:53:16.909 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:53:33.134 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:53:43.145 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:54:01.940 [ INFO] The product is ready for download
2022-11-07 16:54:01.941 [ INFO] Downloading file (this can take a while)...
2022-11-07 16:54:04.015 [ INFO] File type: application/x-netcdf
2022-11-07 16:54:04.016 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 16:54:04.016 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2020-06.nc
2022-11-07 20:12:22.969 [ INFO] - 453.9 MB (81.9%)
2022-11-07 20:12:23.386 [ INFO] - 453.9 MB (82.9%)
2022-11-07 20:12:23.802 [ INFO] - 453.9 MB (83.9%)
2022-11-07 20:12:24.218 [ INFO] - 453.9 MB (84.9%)
2022-11-07 20:12:24.625 [ INFO] - 453.9 MB (85.9%)
2022-11-07 20:12:25.042 [ INFO] - 453.9 MB (86.9%)
2022-11-07 20:12:25.458 [ INFO] - 453.9 MB (87.9%)
2022-11-07 20:12:25.874 [ INFO] - 453.9 MB (88.9%)
2022-11-07 20:12:26.281 [ INFO] - 453.9 MB (90.0%)
2022-11-07 20:12:26.697 [ INFO] - 453.9 MB (91.0%)
2022-11-07 20:12:27.113 [ INFO] - 453.9 MB (92.0%)
2022-11-07 20:12:27.530 [ INFO] - 453.9 MB (93.0%)
2022-11-07 20:12:27.936 [ INFO] - 453.9 MB (94.0%)
2022-11-07 20:12:28.352 [ INFO] - 453.9 MB (95.0%)
2022-11-07 20:12:28.768 [ INFO] - 453.9 MB (96.0%)
2022-11-07 20:12:29.185 [ INFO] - 453.9 MB (97.0%)
2022-11-07 20:12:29.592 [ INFO] - 453.9 MB (98.0%)
2022-11-07 20:12:30.008 [ INFO] - 453.9 MB (99.1%)
2022-11-07 20:12:30.400 [ INFO] - 453.9 MB (100.0%)
2022-11-07 20:12:30.401 [ INFO] Processing  time : 0:07:03.153739
2022-11-07 20:12:30.401 [ INFO] Downloading time : 0:00:42.667417
2022-11-07 20:12:30.401 [ INFO] Total time       : 0:07:45.821156
2022-11-07 20:12:30.401 [ INFO] Download rate    : 10.4 MB/s
2022-11-07 20:12:30.402 [ INFO] Done
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2022-07-01
date_max=2022-07-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2022-07.nc   
log_level=20 
2022-11-07 20:12:30.691 [ INFO] Asynchronous mode set
2022-11-07 20:12:30.692 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:12:35.079 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 20:12:41.998 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:12:53.444 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:13:03.452 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:13:15.134 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:13:25.144 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:13:36.243 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:13:46.254 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:13:57.372 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:14:07.383 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:14:18.438 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:14:28.449 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:14:39.562 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:14:49.572 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:15:00.697 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:15:10.707 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:15:21.769 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:15:31.779 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:15:42.823 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:15:52.834 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:16:03.952 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:16:13.962 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:16:25.130 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:16:35.140 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:16:46.125 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:16:56.136 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:17:07.707 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:17:17.712 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:17:28.772 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:17:38.780 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:17:49.889 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:17:59.899 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:18:10.954 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:18:20.964 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:18:31.992 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:18:42.002 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:18:53.054 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:19:03.064 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:19:14.146 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:19:24.156 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:19:35.255 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:19:45.266 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:19:56.384 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:20:06.392 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:20:17.448 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:20:27.459 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:20:38.502 [ INFO] The product is ready for download
2022-11-07 20:20:38.503 [ INFO] Downloading file (this can take a while)...
2022-11-07 20:20:39.510 [ INFO] File type: application/x-netcdf
2022-11-07 20:20:39.511 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 20:20:39.511 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2022-07.nc
2022-11-07 20:20:41.433 [ INFO] - 453.9 MB (1.0%)
2022-11-07 20:20:42.061 [ INFO] - 453.9 MB (2.0%)
2022-11-07 20:20:42.613 [ INFO] - 453.9 MB (3.0%)
2022-11-07 20:20:43.238 [ INFO] - 453.9 MB (4.0%)
2022-11-07 20:20:43.791 [ INFO] - 453.9 MB (5.1%)
2022-11-07 20:20:44.418 [ INFO] - 453.9 MB (6.1%)
2022-11-07 20:20:45.027 [ INFO] - 453.9 MB (7.1%)
2022-11-07 20:20:45.579 [ INFO] - 453.9 MB (8.1%)
2022-11-07 20:20:46.180 [ INFO] - 453.9 MB (9.1%)
2022-11-07 20:20:46.722 [ INFO] - 453.9 MB (10.1%)
2022-11-07 20:20:47.253 [ INFO] - 453.9 MB (11.1%)
2022-11-07 20:20:47.834 [ INFO] - 453.9 MB (12.1%)
2022-11-07 20:20:48.353 [ INFO] - 453.9 MB (13.1%)
2022-11-07 20:20:48.874 [ INFO] - 453.9 MB (14.2%)
2022-11-07 20:20:49.406 [ INFO] - 453.9 MB (15.2%)
2022-11-07 20:20:49.897 [ INFO] - 453.9 MB (16.2%)
2022-11-07 20:20:50.396 [ INFO] - 453.9 MB (17.2%)
2022-11-07 20:20:50.866 [ INFO] - 453.9 MB (18.2%)
2022-11-07 20:20:51.320 [ INFO] - 453.9 MB (19.2%)
2022-11-07 20:20:51.761 [ INFO] - 453.9 MB (20.2%)
2022-11-07 20:20:52.180 [ INFO] - 453.9 MB (21.2%)
2022-11-07 20:20:52.603 [ INFO] - 453.9 MB (22.2%)
2022-11-07 20:20:53.021 [ INFO] - 453.9 MB (23.2%)
2022-11-07 20:20:53.437 [ INFO] - 453.9 MB (24.3%)
2022-11-07 20:20:53.852 [ INFO] - 453.9 MB (25.3%)
2022-11-07 20:20:54.259 [ INFO] - 453.9 MB (26.3%)
2022-11-07 20:20:54.681 [ INFO] - 453.9 MB (27.3%)
2022-11-07 20:20:55.088 [ INFO] - 453.9 MB (28.3%)
2022-11-07 20:20:55.498 [ INFO] - 453.9 MB (29.3%)
2022-11-07 20:20:55.905 [ INFO] - 453.9 MB (30.3%)
2022-11-07 20:20:56.316 [ INFO] - 453.9 MB (31.3%)
2022-11-07 20:20:56.723 [ INFO] - 453.9 MB (32.3%)
2022-11-07 20:20:57.134 [ INFO] - 453.9 MB (33.4%)
2022-11-07 20:20:57.543 [ INFO] - 453.9 MB (34.4%)
2022-11-07 20:20:57.954 [ INFO] - 453.9 MB (35.4%)
2022-11-07 20:20:58.363 [ INFO] - 453.9 MB (36.4%)
2022-11-07 20:20:58.774 [ INFO] - 453.9 MB (37.4%)
2022-11-07 20:20:59.182 [ INFO] - 453.9 MB (38.4%)
2022-11-07 20:20:59.594 [ INFO] - 453.9 MB (39.4%)
2022-11-07 20:21:00.000 [ INFO] - 453.9 MB (40.4%)
2022-11-07 20:21:00.412 [ INFO] - 453.9 MB (41.4%)
2022-11-07 20:21:00.819 [ INFO] - 453.9 MB (42.5%)
2022-11-07 20:21:01.230 [ INFO] - 453.9 MB (43.5%)
2022-11-07 20:21:01.636 [ INFO] - 453.9 MB (44.5%)
2022-11-07 20:21:02.048 [ INFO] - 453.9 MB (45.5%)
2022-11-07 20:21:02.455 [ INFO] - 453.9 MB (46.5%)
2022-11-07 20:21:02.867 [ INFO] - 453.9 MB (47.5%)
2022-11-07 20:21:03.272 [ INFO] - 453.9 MB (48.5%)
2022-11-07 20:21:03.687 [ INFO] - 453.9 MB (49.5%)
2022-11-07 20:21:04.092 [ INFO] - 453.9 MB (50.5%)
2022-11-07 20:21:04.504 [ INFO] - 453.9 MB (51.5%)
2022-11-07 20:21:04.912 [ INFO] - 453.9 MB (52.6%)
2022-11-07 20:21:05.323 [ INFO] - 453.9 MB (53.6%)
2022-11-07 20:21:05.730 [ INFO] - 453.9 MB (54.6%)
2022-11-07 20:21:06.139 [ INFO] - 453.9 MB (55.6%)
2022-11-07 20:21:06.550 [ INFO] - 453.9 MB (56.6%)
2022-11-07 20:21:06.955 [ INFO] - 453.9 MB (57.6%)
2022-11-07 20:21:07.367 [ INFO] - 453.9 MB (58.6%)
2022-11-07 20:21:07.778 [ INFO] - 453.9 MB (59.6%)
2022-11-07 20:21:08.187 [ INFO] - 453.9 MB (60.6%)
2022-11-07 20:21:08.592 [ INFO] - 453.9 MB (61.7%)
2022-11-07 20:21:09.004 [ INFO] - 453.9 MB (62.7%)
2022-11-07 20:21:09.411 [ INFO] - 453.9 MB (63.7%)
2022-11-07 20:21:09.823 [ INFO] - 453.9 MB (64.7%)
2022-11-07 20:21:10.229 [ INFO] - 453.9 MB (65.7%)
2022-11-07 20:21:10.640 [ INFO] - 453.9 MB (66.7%)
2022-11-07 20:21:11.048 [ INFO] - 453.9 MB (67.7%)
2022-11-07 20:21:11.460 [ INFO] - 453.9 MB (68.7%)
2022-11-07 20:21:11.866 [ INFO] - 453.9 MB (69.7%)
2022-11-07 20:21:12.277 [ INFO] - 453.9 MB (70.8%)
2022-11-07 20:21:12.685 [ INFO] - 453.9 MB (71.8%)
2022-11-07 20:21:13.096 [ INFO] - 453.9 MB (72.8%)
2022-11-07 20:21:13.502 [ INFO] - 453.9 MB (73.8%)
2022-11-07 20:21:13.913 [ INFO] - 453.9 MB (74.8%)
2022-11-07 20:21:14.322 [ INFO] - 453.9 MB (75.8%)
2022-11-07 20:21:14.734 [ INFO] - 453.9 MB (76.8%)
2022-11-07 20:21:15.138 [ INFO] - 453.9 MB (77.8%)
2022-11-07 20:21:15.551 [ INFO] - 453.9 MB (78.8%)
2022-11-07 20:21:15.959 [ INFO] - 453.9 MB (79.8%)
2022-11-07 20:21:16.370 [ INFO] - 453.9 MB (80.9%)
2022-11-07 20:21:16.776 [ INFO] - 453.9 MB (81.9%)
2022-11-07 20:21:17.187 [ INFO] - 453.9 MB (82.9%)
2022-11-07 20:21:17.595 [ INFO] - 453.9 MB (83.9%)
2022-11-07 20:21:18.007 [ INFO] - 453.9 MB (84.9%)
2022-11-07 20:21:18.413 [ INFO] - 453.9 MB (85.9%)
2022-11-07 20:21:18.825 [ INFO] - 453.9 MB (86.9%)
2022-11-07 20:21:19.233 [ INFO] - 453.9 MB (87.9%)
2022-11-07 20:21:19.644 [ INFO] - 453.9 MB (88.9%)
2022-11-07 20:21:20.050 [ INFO] - 453.9 MB (90.0%)
2022-11-07 20:21:20.461 [ INFO] - 453.9 MB (91.0%)
2022-11-07 20:21:20.869 [ INFO] - 453.9 MB (92.0%)
2022-11-07 20:21:21.280 [ INFO] - 453.9 MB (93.0%)
2022-11-07 20:21:21.689 [ INFO] - 453.9 MB (94.0%)
2022-11-07 20:21:22.101 [ INFO] - 453.9 MB (95.0%)
2022-11-07 20:21:22.507 [ INFO] - 453.9 MB (96.0%)
2022-11-07 20:21:22.920 [ INFO] - 453.9 MB (97.0%)
2022-11-07 20:21:23.325 [ INFO] - 453.9 MB (98.0%)
2022-11-07 20:21:23.737 [ INFO] - 453.9 MB (99.1%)
2022-11-07 20:21:24.120 [ INFO] - 453.9 MB (100.0%)
2022-11-07 20:21:24.120 [ INFO] Processing  time : 0:08:08.820280
2022-11-07 20:21:24.120 [ INFO] Downloading time : 0:00:44.609413
2022-11-07 20:21:24.120 [ INFO] Total time       : 0:08:53.429693
2022-11-07 20:21:24.121 [ INFO] Download rate    : 9.9 MB/s
2022-11-07 20:21:24.121 [ INFO] Done
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2022-08-01
date_max=2022-08-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2022-08.nc   
log_level=20 
2022-11-07 20:21:24.393 [ INFO] Asynchronous mode set
2022-11-07 20:21:24.394 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:21:28.487 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 20:21:35.438 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:21:46.509 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:21:56.519 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:22:07.547 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:22:17.557 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:22:28.654 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:22:38.664 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:22:49.746 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:22:59.757 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:23:10.854 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:23:20.865 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:23:31.908 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:23:41.919 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:23:53.069 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:24:03.080 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:24:14.120 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:24:24.131 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:24:35.117 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:24:45.127 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:24:56.084 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:25:06.094 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:25:17.182 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:25:27.193 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:25:38.240 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:25:48.250 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:25:59.320 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:26:09.331 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:26:20.377 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:26:30.388 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:26:41.467 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:26:51.478 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:27:02.541 [ INFO] The product is ready for download
2022-11-07 20:27:02.541 [ INFO] Downloading file (this can take a while)...
2022-11-07 20:27:03.514 [ INFO] File type: application/x-netcdf
2022-11-07 20:27:03.514 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 20:27:03.514 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2022-08.nc
2022-11-07 20:27:05.378 [ INFO] - 453.9 MB (1.0%)
2022-11-07 20:27:05.883 [ INFO] - 453.9 MB (2.0%)
2022-11-07 20:27:06.340 [ INFO] - 453.9 MB (3.0%)
2022-11-07 20:27:06.747 [ INFO] - 453.9 MB (4.0%)
2022-11-07 20:27:07.145 [ INFO] - 453.9 MB (5.1%)
2022-11-07 20:27:07.553 [ INFO] - 453.9 MB (6.1%)
2022-11-07 20:27:07.949 [ INFO] - 453.9 MB (7.1%)
2022-11-07 20:27:08.346 [ INFO] - 453.9 MB (8.1%)
2022-11-07 20:27:08.742 [ INFO] - 453.9 MB (9.1%)
2022-11-07 20:27:09.137 [ INFO] - 453.9 MB (10.1%)
2022-11-07 20:27:09.533 [ INFO] - 453.9 MB (11.1%)
2022-11-07 20:27:09.930 [ INFO] - 453.9 MB (12.1%)
2022-11-07 20:27:10.326 [ INFO] - 453.9 MB (13.1%)
2022-11-07 20:27:10.722 [ INFO] - 453.9 MB (14.2%)
2022-11-07 20:27:11.119 [ INFO] - 453.9 MB (15.2%)
2022-11-07 20:27:11.517 [ INFO] - 453.9 MB (16.2%)
2022-11-07 20:27:11.914 [ INFO] - 453.9 MB (17.2%)
2022-11-07 20:27:12.310 [ INFO] - 453.9 MB (18.2%)
2022-11-07 20:27:12.708 [ INFO] - 453.9 MB (19.2%)
2022-11-07 20:27:13.104 [ INFO] - 453.9 MB (20.2%)
2022-11-07 20:27:13.501 [ INFO] - 453.9 MB (21.2%)
2022-11-07 20:27:13.897 [ INFO] - 453.9 MB (22.2%)
2022-11-07 20:27:14.294 [ INFO] - 453.9 MB (23.2%)
2022-11-07 20:27:14.692 [ INFO] - 453.9 MB (24.3%)
2022-11-07 20:27:15.089 [ INFO] - 453.9 MB (25.3%)
2022-11-07 20:27:15.485 [ INFO] - 453.9 MB (26.3%)
2022-11-07 20:27:15.883 [ INFO] - 453.9 MB (27.3%)
2022-11-07 20:27:16.280 [ INFO] - 453.9 MB (28.3%)
2022-11-07 20:27:16.678 [ INFO] - 453.9 MB (29.3%)
2022-11-07 20:27:17.073 [ INFO] - 453.9 MB (30.3%)
2022-11-07 20:27:17.471 [ INFO] - 453.9 MB (31.3%)
2022-11-07 20:27:17.868 [ INFO] - 453.9 MB (32.3%)
2022-11-07 20:27:18.266 [ INFO] - 453.9 MB (33.4%)
2022-11-07 20:27:18.662 [ INFO] - 453.9 MB (34.4%)
2022-11-07 20:27:19.061 [ INFO] - 453.9 MB (35.4%)
2022-11-07 20:27:19.457 [ INFO] - 453.9 MB (36.4%)
2022-11-07 20:27:19.855 [ INFO] - 453.9 MB (37.4%)
2022-11-07 20:27:20.251 [ INFO] - 453.9 MB (38.4%)
2022-11-07 20:27:20.649 [ INFO] - 453.9 MB (39.4%)
2022-11-07 20:27:21.045 [ INFO] - 453.9 MB (40.4%)
2022-11-07 20:27:21.443 [ INFO] - 453.9 MB (41.4%)
2022-11-07 20:27:21.840 [ INFO] - 453.9 MB (42.5%)
2022-11-07 20:27:22.236 [ INFO] - 453.9 MB (43.5%)
2022-11-07 20:27:22.634 [ INFO] - 453.9 MB (44.5%)
2022-11-07 20:27:23.031 [ INFO] - 453.9 MB (45.5%)
2022-11-07 20:27:23.428 [ INFO] - 453.9 MB (46.5%)
2022-11-07 20:27:23.824 [ INFO] - 453.9 MB (47.5%)
2022-11-07 20:27:24.222 [ INFO] - 453.9 MB (48.5%)
2022-11-07 20:27:24.619 [ INFO] - 453.9 MB (49.5%)
2022-11-07 20:27:25.016 [ INFO] - 453.9 MB (50.5%)
2022-11-07 20:27:25.413 [ INFO] - 453.9 MB (51.5%)
2022-11-07 20:27:25.811 [ INFO] - 453.9 MB (52.6%)
2022-11-07 20:27:26.207 [ INFO] - 453.9 MB (53.6%)
2022-11-07 20:27:26.605 [ INFO] - 453.9 MB (54.6%)
2022-11-07 20:27:27.000 [ INFO] - 453.9 MB (55.6%)
2022-11-07 20:27:27.398 [ INFO] - 453.9 MB (56.6%)
2022-11-07 20:27:27.795 [ INFO] - 453.9 MB (57.6%)
2022-11-07 20:27:28.192 [ INFO] - 453.9 MB (58.6%)
2022-11-07 20:27:28.589 [ INFO] - 453.9 MB (59.6%)
2022-11-07 20:27:28.986 [ INFO] - 453.9 MB (60.6%)
2022-11-07 20:27:29.383 [ INFO] - 453.9 MB (61.7%)
2022-11-07 20:27:29.780 [ INFO] - 453.9 MB (62.7%)
2022-11-07 20:27:30.177 [ INFO] - 453.9 MB (63.7%)
2022-11-07 20:27:30.574 [ INFO] - 453.9 MB (64.7%)
2022-11-07 20:27:30.971 [ INFO] - 453.9 MB (65.7%)
2022-11-07 20:27:31.369 [ INFO] - 453.9 MB (66.7%)
2022-11-07 20:27:31.765 [ INFO] - 453.9 MB (67.7%)
2022-11-07 20:27:32.164 [ INFO] - 453.9 MB (68.7%)
2022-11-07 20:27:32.559 [ INFO] - 453.9 MB (69.7%)
2022-11-07 20:27:32.958 [ INFO] - 453.9 MB (70.8%)
2022-11-07 20:27:33.354 [ INFO] - 453.9 MB (71.8%)
2022-11-07 20:27:33.752 [ INFO] - 453.9 MB (72.8%)
2022-11-07 20:27:34.148 [ INFO] - 453.9 MB (73.8%)
2022-11-07 20:27:34.545 [ INFO] - 453.9 MB (74.8%)
2022-11-07 20:27:34.942 [ INFO] - 453.9 MB (75.8%)
2022-11-07 20:27:35.338 [ INFO] - 453.9 MB (76.8%)
2022-11-07 20:27:35.736 [ INFO] - 453.9 MB (77.8%)
2022-11-07 20:27:36.132 [ INFO] - 453.9 MB (78.8%)
2022-11-07 20:27:36.530 [ INFO] - 453.9 MB (79.8%)
2022-11-07 20:27:36.926 [ INFO] - 453.9 MB (80.9%)
